,X-cord,Y-cord
5411,411.0,-502.83717231593914
5412,412.0,2353.2515449980315
5413,413.0,1896.4669580850637
5414,414.0,-421.99782283561274
5415,415.0,2577.717441789772
5416,416.0,-657.0346080018533
5417,417.0,-1154.8686485492462
5418,418.0,828.6106401900225
5419,419.0,2091.445194524338
5420,420.0,92.56723714661985
5421,421.0,1535.5905466276076
5422,422.0,-30.83248711709814
5423,423.0,2492.4974591422088
5424,424.0,1565.3104814855674
5425,425.0,-687.676759992387
5426,426.0,2073.6445324623155
5427,427.0,-737.7781315474806
5428,428.0,922.4821438478409
5429,429.0,1151.5329359846423
5430,430.0,2713.822075332308
5431,431.0,540.3077351974341
5432,432.0,1538.0918431241216
5433,433.0,2346.9758178803654
5434,434.0,1125.437910130238
5435,435.0,-961.1319387685913
5436,436.0,546.503636038017
5437,437.0,-898.590754983026
5438,438.0,494.3622195590284
5439,439.0,-794.4880504186418
5440,440.0,934.4578965966152
5441,441.0,1805.1125562086609
5442,442.0,405.1392400128078
5443,443.0,-116.0688640817699
5444,444.0,1037.5825449217048
5445,445.0,2581.478352350555
5446,446.0,2277.5118281370183
5447,447.0,1493.4801199622061
5448,448.0,819.0403875870579
5449,449.0,-839.3454918322745
5450,450.0,-936.5339354730428
5451,451.0,537.909066732187
5452,452.0,-826.6320887136508
5453,453.0,1714.5806829159726
5454,454.0,2551.421956389737
5455,455.0,-1107.8905005870706
5456,456.0,615.1461938847809
5457,457.0,-436.64934036429645
5458,458.0,-181.22870162653408
5459,459.0,1258.5345323952747
5460,460.0,2086.9657238508275
5461,461.0,2383.489813515781
5462,462.0,2391.098320069288
5463,463.0,-1146.3226113154033
5464,464.0,2720.5955696501183
5465,465.0,310.04608941832385
5466,466.0,-632.4766068295526
5467,467.0,1683.8142629750992
5468,468.0,1725.9309924605818
5469,469.0,280.62856059133696
5470,470.0,-794.9911676209865
5471,471.0,2756.184196028147
5472,472.0,-936.9216373514656
5473,473.0,144.6739909295137
5474,474.0,546.9942117115324
5475,475.0,2466.8910761681186
5476,476.0,1100.2410686186317
5477,477.0,1611.0034462856083
5478,478.0,-193.06092053019097
5479,479.0,876.4836849709056
5480,480.0,-338.56197944046096
5481,481.0,1250.0045652365498
5482,482.0,1928.624940478288
5483,483.0,755.4860313372774
5484,484.0,-346.54923389007524
5485,485.0,1491.508378224266
5486,486.0,549.8321841118375
5487,487.0,-940.3675633160917
5488,488.0,-920.6962084211108
5489,489.0,-314.58135990138464
5490,490.0,-942.3312805165567
5491,491.0,2818.957137116853
5492,492.0,-857.3701735548415
5493,493.0,68.86597799378467
5494,494.0,539.8121972920759
5495,495.0,1933.255355844947
5496,496.0,2706.971871977423
5497,497.0,-892.5387085822625
5498,498.0,-847.8262174158789
5499,499.0,-29.72479305735351
5500,500.0,-766.6795517956778
5501,501.0,1843.1853599406077
5502,502.0,696.5248855015394
5503,503.0,2700.776633132121
5504,504.0,1612.6272712562507
5505,505.0,602.2745073732254
5506,506.0,-1067.1680535452201
5507,507.0,719.3943490367888
5508,508.0,1150.514257277087
5509,509.0,921.9057132862393
5510,510.0,1120.5978193945375
5511,511.0,-626.726831758546
5512,512.0,1372.9090002398173
5513,513.0,214.1355612184309
5514,514.0,2012.2762969766745
5515,515.0,733.2971448301436
5516,516.0,-625.1010161089639
5517,517.0,704.3394887593727
5518,518.0,427.0550249778147
5519,519.0,1051.677091409112
5520,520.0,2677.413178397933
5521,521.0,272.70509103518975
5522,522.0,-852.3459315191964
5523,523.0,1644.6434546796909
5524,524.0,2030.0564990121475
5525,525.0,1950.6043494457617
5526,526.0,-904.2171569942353
5527,527.0,-644.1335212314694
5528,528.0,1461.8417096032128
5529,529.0,2587.7508604328123
5530,530.0,508.771382048168
5531,531.0,2476.4976309368017
5532,532.0,-980.7395882168779
5533,533.0,2559.3178670684415
5534,534.0,-533.4364814868118
5535,535.0,1230.007852225037
5536,536.0,-445.7418286251981
5537,537.0,-969.7909111402741
5538,538.0,2181.0411728804247
5539,539.0,-208.40274434610558
5540,540.0,2944.734164315658
5541,541.0,1052.7022981516916
5542,542.0,-904.4675156185938
5543,543.0,1395.2251538183064
5544,544.0,1239.9920885247084
5545,545.0,-791.2771491152762
5546,546.0,1207.1659208645535
5547,547.0,1481.8454570644003
5548,548.0,1329.813586761903
5549,549.0,1237.5549426889743
5550,550.0,373.61286920332395
5551,551.0,2352.867340883762
5552,552.0,1957.959343144958
5553,553.0,152.94816944629417
5554,554.0,-944.1887944323078
5555,555.0,1718.6650752341527
5556,556.0,754.757208373334
5557,557.0,198.69434861671232
5558,558.0,2452.303810089573
5559,559.0,2385.9123509757737
5560,560.0,2052.687288323996
5561,561.0,-357.1226416318749
5562,562.0,2377.474176939384
5563,563.0,-313.2966788000772
5564,564.0,-744.780689084581
5565,565.0,-702.9191480174167
5566,566.0,2296.389625993092
5567,567.0,1926.6758899249048
5568,568.0,2677.4017264718645
5569,569.0,1083.2281323190632
5570,570.0,2745.091693424919
5571,571.0,-360.35750868172886
5572,572.0,782.158272051852
5573,573.0,2775.014166249175
5574,574.0,2571.319570772484
5575,575.0,449.51091019693763
5576,576.0,754.6202998218428
5577,577.0,2848.0736204878012
5578,578.0,3003.188387584263
5579,579.0,2006.5469236969604
5580,580.0,669.0373781749765
5581,581.0,1364.182482168174
5582,582.0,-548.5327859241197
5583,583.0,704.0809652843454
5584,584.0,1369.6206625857426
5585,585.0,910.7993144542452
5586,586.0,478.3570011074239
5587,587.0,715.6090432317449
5588,588.0,1058.5304034713156
5589,589.0,-170.00188794137011
5590,590.0,249.98004501866671
5591,591.0,198.9863863614189
5592,592.0,-135.95896193150907
5593,593.0,2488.0681898879348
5594,594.0,2595.434617127397
5595,595.0,853.4566024844023
5596,596.0,1665.0915163790305
5597,597.0,987.1542923973846
5598,598.0,2602.3975812059957
5599,599.0,2870.817176968544
5600,600.0,-252.11740566259095
5601,601.0,320.26478972901305
5602,602.0,691.3448268777565
5603,603.0,549.2491043950972
5604,604.0,2162.880767006399
5605,605.0,-554.4307362522011
5606,606.0,1915.641587214056
5607,607.0,1673.9214021926305
5608,608.0,2338.12833089867
5609,609.0,-806.236009165767
5610,610.0,1370.0019834370582
5611,611.0,631.496319465977
5612,612.0,-745.4264789768815
5613,613.0,-122.34335904703016
5614,614.0,577.9129890621116
5615,615.0,2731.807262589187
5616,616.0,1156.9514918516895
5617,617.0,73.75047882666331
5618,618.0,677.3544013690248
5619,619.0,-50.48913355832701
5620,620.0,2284.6869266637714
5621,621.0,415.51559816696385
5622,622.0,2061.3528961608863
5623,623.0,-787.4397422992718
5624,624.0,-607.3988788329862
5625,625.0,-334.5499976498513
5626,626.0,765.67571621811
5627,627.0,-724.2037170274343
5628,628.0,1415.7673306421575
5629,629.0,2398.2210404220396
5630,630.0,1989.98645824691
5631,631.0,3118.819965553339
5632,632.0,1078.3333591373653
5633,633.0,1156.740845952911
5634,634.0,1157.5698802586928
5635,635.0,1126.4522721750045
5636,636.0,2595.9913551688064
5637,637.0,-274.2544711082014
5638,638.0,139.32255803986072
5639,639.0,1986.712714436264
5640,640.0,-735.4899357517727
5641,641.0,881.9622762528445
5642,642.0,2448.1020444109063
5643,643.0,2346.3186256512413
5644,644.0,1140.0874417508207
5645,645.0,2714.777358175646
5646,646.0,209.45378725691376
5647,647.0,1110.3932192091213
5648,648.0,771.4595753077733
5649,649.0,-316.94109919211814
5650,650.0,144.60681263840888
5651,651.0,-351.57111341565314
5652,652.0,2348.1023929320236
5653,653.0,2201.6480601044236
5654,654.0,2482.0338880050685
5655,655.0,2561.4937165785896
5656,656.0,1383.6822992539905
5657,657.0,298.91752915895086
5658,658.0,1919.5716868546301
5659,659.0,3137.120382264426
5660,660.0,-226.53205227439958
5661,661.0,1873.1835381724077
5662,662.0,565.5564957529343
5663,663.0,583.3178102188467
5664,664.0,1610.3079787514293
5665,665.0,185.7794239153236
5666,666.0,1016.7151244983338
5667,667.0,184.29020802151047
5668,668.0,1341.4457809113046
5669,669.0,-649.9318609109118
5670,670.0,2985.230813441386
5671,671.0,250.16922911570305
5672,672.0,2334.4545877889564
5673,673.0,-184.60447359542604
5674,674.0,970.886132590758
5675,675.0,2714.943804732699
5676,676.0,2123.65583057205
5677,677.0,2006.1245916360294
5678,678.0,1809.2228491025603
5679,679.0,2370.884948135177
5680,680.0,2010.071211671776
5681,681.0,2362.1101369806775
5682,682.0,92.68863749442926
5683,683.0,1404.92336599901
5684,684.0,158.97997981006938
5685,685.0,522.0946252534079
5686,686.0,-163.5581022252809
5687,687.0,2196.260020742533
5688,688.0,1929.7155493987507
5689,689.0,2186.4066704958304
5690,690.0,1584.136075873717
5691,691.0,390.6184368694369
5692,692.0,3019.66751568531
5693,693.0,1374.2218212378298
5694,694.0,2711.0757411085556
5695,695.0,159.02931734218578
5696,696.0,1605.03580109429
5697,697.0,1857.0640870478405
5698,698.0,734.761690093186
5699,699.0,-576.7293724900542
5700,700.0,1701.2139218965249
5701,701.0,2188.882074294349
5702,702.0,2585.1354106726935
5703,703.0,3103.9707744756934
5704,704.0,2966.5343862298328
5705,705.0,1621.8022070813554
5706,706.0,1402.3910443540854
5707,707.0,2154.1920369735767
5708,708.0,687.5343244591563
5709,709.0,-442.7460364897131
5710,710.0,432.6736945806274
5711,711.0,1627.7974834523934
5712,712.0,2166.388479480208
5713,713.0,-307.08188239087804
5714,714.0,2236.23606047811
5715,715.0,-81.73004492033942
5716,716.0,2016.7602084122673
5717,717.0,2430.256765196391
5718,718.0,376.40792707690935
5719,719.0,2169.0735245742926
5720,720.0,499.9379443753958
5721,721.0,1421.7536196599199
5722,722.0,1976.256100359852
5723,723.0,71.107729497646
5724,724.0,604.7990083181717
5725,725.0,1491.962152613059
5726,726.0,2157.035338220628
5727,727.0,390.0989137452041
5728,728.0,1154.406958785508
5729,729.0,3276.45048134145
5730,730.0,1080.009666705609
5731,731.0,-507.18505673164645
5732,732.0,1042.5416169321372
5733,733.0,1745.5216665816047
5734,734.0,510.63649528698966
5735,735.0,115.72975648515171
5736,736.0,2471.2955562646525
5737,737.0,1193.967244147766
5738,738.0,-500.66874600897313
5739,739.0,277.1077455319646
5740,740.0,282.69974974326897
5741,741.0,1100.8642386333534
5742,742.0,2288.0605958083634
5743,743.0,2686.8311220282753
5744,744.0,2820.88788200226
5745,745.0,837.7939746896427
5746,746.0,3151.1620569947627
5747,747.0,207.22074354447363
5748,748.0,3220.2283766077917
5749,749.0,1312.2219135134844
5750,750.0,707.4568845672698
5751,751.0,163.68962906048455
5752,752.0,3198.4675362237253
5753,753.0,3213.531761747539
5754,754.0,1377.3824487334925
5755,755.0,1412.748973657236
5756,756.0,2493.0212552500443
5757,757.0,2785.208004542039
5758,758.0,2855.417839236238
5759,759.0,2049.8464471833427
5760,760.0,19.856279203033864
5761,761.0,2302.5738048864987
5762,762.0,-103.29411508167186
5763,763.0,1593.9414831760564
5764,764.0,3022.561214676225
5765,765.0,3042.3418616421936
5766,766.0,3195.113106249733
5767,767.0,2513.4356329313764
5768,768.0,114.50932960750583
5769,769.0,3272.9542809587174
5770,770.0,910.9262099813047
5771,771.0,539.9725677815447
5772,772.0,1754.900934514079
5773,773.0,2133.7375982652934
5774,774.0,-574.9352861174493
5775,775.0,1426.57811258829
5776,776.0,774.549189983745
5777,777.0,2499.546671276455
5778,778.0,1144.3791411946233
5779,779.0,95.67361941592299
5780,780.0,101.97760082139439
5781,781.0,1895.4117143573271
5782,782.0,908.177884495808
5783,783.0,3109.9536804690047
5784,784.0,1919.6547135343585
5785,785.0,-421.9660069665222
5786,786.0,995.9510627236525
5787,787.0,1319.828492910238
5788,788.0,3134.9751974180294
5789,789.0,254.06661358954238
5790,790.0,3382.824045709234
5791,791.0,2994.781055163238
5792,792.0,-70.55678987602346
5793,793.0,2822.869702531713
5794,794.0,2225.4075884048457
5795,795.0,2058.937134280255
5796,796.0,-345.84678144047507
5797,797.0,2418.7189512560094
5798,798.0,3205.781335445663
5799,799.0,2732.0193337547485
5800,800.0,1205.1132248248757
5801,801.0,551.5771022843853
5802,802.0,-81.71210307208958
5803,803.0,521.8313396979866
5804,804.0,2957.7902600748525
5805,805.0,-492.43385520581865
5806,806.0,3336.7941261922397
5807,807.0,2273.7772082199303
5808,808.0,167.55516230044168
5809,809.0,2835.5826557600026
5810,810.0,1252.6292829999968
5811,811.0,1514.7322292190966
5812,812.0,790.249567585606
5813,813.0,-72.89482050374
5814,814.0,2741.8865391201293
5815,815.0,2044.5543886522332
5816,816.0,2788.2124633639155
5817,817.0,1447.5013475430994
5818,818.0,2249.8589425513505
5819,819.0,416.8006906218975
5820,820.0,2774.007566644558
5821,821.0,2911.6763345976597
5822,822.0,2605.158279794475
5823,823.0,2475.955765525713
5824,824.0,1726.6354097911917
5825,825.0,39.99816990479303
5826,826.0,-357.6716594916131
5827,827.0,3093.529345597538
5828,828.0,1883.5394374079901
5829,829.0,-106.34331474784267
5830,830.0,1341.9314400671653
5831,831.0,2492.2155063102514
5832,832.0,2322.598745891217
5833,833.0,720.1840193818132
5834,834.0,2240.3271577653895
5835,835.0,-400.1393053114093
5836,836.0,694.6338967236713
5837,837.0,-310.1983871129164
5838,838.0,2343.1259397981075
5839,839.0,2794.1803209550385
5840,840.0,2747.1646518349526
5841,841.0,1205.1002737094702
5842,842.0,2749.1217683267605
5843,843.0,1280.2739786840114
5844,844.0,2373.4781049991
5845,845.0,949.4043902475239
5846,846.0,1630.9743826117879
5847,847.0,1150.9861065755028
5848,848.0,1972.0718371440512
5849,849.0,2245.742683380251
5850,850.0,581.5470283147431
5851,851.0,470.8862580638711
5852,852.0,562.5149733599637
5853,853.0,2128.6463820260155
5854,854.0,3021.0682883033733
5855,855.0,3130.7658419058025
5856,856.0,2781.4601315758223
5857,857.0,218.70404348215334
5858,858.0,1505.3912221600278
5859,859.0,2079.645239351344
5860,860.0,1712.2676254918943
5861,861.0,1903.9454207075078
5862,862.0,565.1857431620651
5863,863.0,1553.9510289513112
5864,864.0,-307.28542572224023
5865,865.0,943.3827236196487
5866,866.0,1134.7312558911522
5867,867.0,2769.3812321461305
5868,868.0,143.3064631498621
5869,869.0,2379.4505938498755
5870,870.0,2874.336347905641
5871,871.0,2545.783736911882
5872,872.0,1211.750091916618
5873,873.0,2925.6895754476523
5874,874.0,1998.569650298602
5875,875.0,325.85746591232555
5876,876.0,3184.1706795219134
5877,877.0,2620.68599864747
5878,878.0,1587.4838602446016
5879,879.0,1549.3686790991871
5880,880.0,613.260403933398
5881,881.0,-350.0049995852205
5882,882.0,117.32859793889065
5883,883.0,470.90949747554623
5884,884.0,-205.12707335162577
5885,885.0,1441.9795336814595
5886,886.0,2119.961347237161
5887,887.0,1070.7606970663833
5888,888.0,-229.59001071534976
5889,889.0,2528.4787959255327
5890,890.0,797.1696762085583
5891,891.0,1956.890322253059
5892,892.0,459.6389112048007
5893,893.0,3359.9014502786513
5894,894.0,2551.0480677103646
5895,895.0,664.720009956347
5896,896.0,-74.44567769428568
5897,897.0,1142.9179733264475
5898,898.0,2260.3081549930976
5899,899.0,1808.200805497877
5900,900.0,968.1572193610759
5901,901.0,96.77104989730879
5902,902.0,326.818209274752
5903,903.0,127.59307208917107
5904,904.0,1195.2507427988976
5905,905.0,3490.5578024034667
5906,906.0,495.85666942279454
5907,907.0,787.7825631545747
5908,908.0,583.1623404452753
5909,909.0,1864.7335814774692
5910,910.0,2806.3777717393755
5911,911.0,1180.361107890036
5912,912.0,238.55403640380746
5913,913.0,255.48163417788692
5914,914.0,-317.2307705118019
5915,915.0,3444.261496396835
5916,916.0,-92.12060785420454
5917,917.0,1912.556672660336
5918,918.0,673.3499760411185
5919,919.0,2660.244997797416
5920,920.0,1333.3039796064784
5921,921.0,521.5220582207148
5922,922.0,1445.423892388979
5923,923.0,2313.2762784206716
5924,924.0,2766.2908968675897
5925,925.0,-97.87270314947887
5926,926.0,86.92256323881566
5927,927.0,-131.9726926150147
5928,928.0,1028.794781300574
5929,929.0,2934.0229901724792
5930,930.0,-229.90328560634566
5931,931.0,1401.7266061418356
5932,932.0,2835.7728395789363
5933,933.0,919.7813063389547
5934,934.0,1799.7391642525758
5935,935.0,1364.3557116965592
5936,936.0,1216.3677161706592
5937,937.0,3427.4577781196404
5938,938.0,810.8408093311373
5939,939.0,2985.0807044662574
5940,940.0,-267.8983059257207
5941,941.0,1210.7303833509093
5942,942.0,299.31869592324665
5943,943.0,3291.9348920741327
5944,944.0,2076.5014546082302
5945,945.0,1172.8720312073415
5946,946.0,1450.959938756665
5947,947.0,-115.58294763777326
5948,948.0,2798.707707919438
5949,949.0,3116.673150834514
5950,950.0,3454.1504709660335
5951,951.0,2325.46872652758
5952,952.0,1905.9341253438392
5953,953.0,3634.366505750146
5954,954.0,2902.8697141007474
5955,955.0,2386.295077322233
5956,956.0,3079.0915845841464
5957,957.0,1050.8846577014253
5958,958.0,1539.9730238331222
5959,959.0,1065.276637429251
5960,960.0,-87.28866032015594
5961,961.0,266.84568056727744
5962,962.0,1337.873973741527
5963,963.0,2120.9794622516315
5964,964.0,975.1135741508695
5965,965.0,2716.5073552370745
5966,966.0,3076.3700128573155
5967,967.0,1111.9548887973353
5968,968.0,2326.672507239085
5969,969.0,2458.7187186337474
5970,970.0,3249.265974480391
5971,971.0,3093.553547628798
5972,972.0,25.31651567254289
5973,973.0,379.1970096872492
5974,974.0,1132.5633788618763
5975,975.0,3692.314961482284
5976,976.0,3604.156946303635
5977,977.0,3241.317697971122
5978,978.0,2980.310155626437
5979,979.0,630.846983569106
5980,980.0,1025.4143058716963
5981,981.0,3212.805311278166
5982,982.0,3613.4204617047612
5983,983.0,3133.4981642921302
5984,984.0,3425.717191022449
5985,985.0,2073.511628139301
5986,986.0,2224.074980385654
5987,987.0,1416.6415712664104
5988,988.0,1597.071499419785
5989,989.0,-138.69345522114804
5990,990.0,315.9185773475199
5991,991.0,-26.245608662665745
5992,992.0,2161.7676480360033
5993,993.0,1298.2077771722843
5994,994.0,1378.1883003060375
5995,995.0,3055.751433567262
5996,996.0,3203.295056933327
5997,997.0,121.45045609122235
5998,998.0,-191.72028141986038
5999,999.0,3537.57314185663
6000,1000.0,3383.074447454418
6001,1001.0,1436.9901909392565
6002,1002.0,2522.83413832713
6003,1003.0,2995.348115035785
6004,1004.0,2774.063846228598
6005,1005.0,1014.7434478143371
6006,1006.0,2778.192939100679
6007,1007.0,2989.264457638784
6008,1008.0,1413.528200881435
6009,1009.0,1960.3963620123368
6010,1010.0,2788.101603107757
6011,1011.0,1739.1028745111123
6012,1012.0,429.9605553003714
6013,1013.0,129.48425959883843
6014,1014.0,3041.0085368749046
6015,1015.0,1513.383289147634
6016,1016.0,3035.9776938622317
6017,1017.0,1239.1619802330322
6018,1018.0,2512.993689101254
6019,1019.0,3039.8558379229185
6020,1020.0,3509.508775229659
6021,1021.0,1197.6487040720149
6022,1022.0,760.5401112680352
6023,1023.0,1000.9016039075354
6024,1024.0,191.35567280325495
6025,1025.0,3213.015879657552
6026,1026.0,132.75188774449612
6027,1027.0,249.11762244935016
6028,1028.0,911.6056238197148
6029,1029.0,2761.1241778001163
6030,1030.0,1006.0634346050363
6031,1031.0,3459.102287584198
6032,1032.0,439.8436097513113
6033,1033.0,2350.7425658999196
6034,1034.0,3046.8505439073824
6035,1035.0,2987.121266386594
6036,1036.0,3800.379128970821
6037,1037.0,952.5742738236722
6038,1038.0,3341.0257764262533
6039,1039.0,1605.834389356966
6040,1040.0,1793.1295242658323
6041,1041.0,3301.686152589472
6042,1042.0,2754.693487926748
6043,1043.0,1533.77538894069
6044,1044.0,3362.035544249545
6045,1045.0,402.77202341298926
6046,1046.0,3147.190585584846
6047,1047.0,163.73836796693604
6048,1048.0,1660.9127652562997
6049,1049.0,834.5961933046219
6050,1050.0,1513.2078198898464
6051,1051.0,3757.740858936998
6052,1052.0,1265.9002567629298
6053,1053.0,2467.1078168987165
6054,1054.0,497.60759389273994
6055,1055.0,2560.831528392869
6056,1056.0,3247.986855489314
6057,1057.0,469.39812973990024
6058,1058.0,2193.4561487098226
6059,1059.0,465.339385206589
6060,1060.0,3715.5431066982237
6061,1061.0,3865.0156880455233
6062,1062.0,1630.778105869731
6063,1063.0,2837.3817104874765
6064,1064.0,2142.8925113663263
6065,1065.0,3859.135077057413
6066,1066.0,631.4363110392555
6067,1067.0,3511.8800513765495
6068,1068.0,2051.578966832115
6069,1069.0,3311.9839955818225
6070,1070.0,1338.1025099117091
6071,1071.0,2814.0183985147305
6072,1072.0,3045.786712230513
6073,1073.0,2662.695110766904
6074,1074.0,2788.803020211069
6075,1075.0,3035.9429876958084
6076,1076.0,3342.1816275304777
6077,1077.0,3902.722875321571
6078,1078.0,3061.0999841480702
6079,1079.0,3040.4228959816473
6080,1080.0,2890.0218880944567
6081,1081.0,1245.553387726215
6082,1082.0,3083.387297853653
6083,1083.0,3221.84932533722
6084,1084.0,795.2383168452634
6085,1085.0,1586.719915138161
6086,1086.0,811.2895944890906
6087,1087.0,285.31918699453627
6088,1088.0,198.93355968204696
6089,1089.0,2763.372455489864
6090,1090.0,1821.7852140533969
6091,1091.0,563.6077219742515
6092,1092.0,1922.226203719011
6093,1093.0,190.10744201666785
6094,1094.0,1794.9950132411923
6095,1095.0,1889.4430061722628
6096,1096.0,3213.8983365555346
6097,1097.0,2239.3652668818777
6098,1098.0,514.5730390266162
6099,1099.0,2506.120435609672
6100,1100.0,3912.6440622927184
6101,1101.0,1375.56932258943
6102,1102.0,864.790895676015
6103,1103.0,3952.277326658316
6104,1104.0,3121.9092793966233
6105,1105.0,2436.6391176991824
6106,1106.0,2679.713183360218
6107,1107.0,2700.901925538289
6108,1108.0,2187.4675984480814
6109,1109.0,833.6374919956754
6110,1110.0,711.8108831539766
6111,1111.0,1176.4304544860108
6112,1112.0,19.514948185897083
6113,1113.0,2978.5714987335114
6114,1114.0,1345.9248890304982
6115,1115.0,392.09906630944874
6116,1116.0,1791.5260903474118
6117,1117.0,716.5723392830146
6118,1118.0,3874.2725869383667
6119,1119.0,1884.1283725611586
6120,1120.0,312.3907765471306
6121,1121.0,2922.7210822839056
6122,1122.0,3274.1833112317436
6123,1123.0,1188.0859630368493
6124,1124.0,2137.365575327547
6125,1125.0,599.3773065798191
6126,1126.0,3119.7386966921936
6127,1127.0,1297.6313782420243
6128,1128.0,952.3450365156311
6129,1129.0,941.2519074845331
6130,1130.0,1205.983041570311
6131,1131.0,1643.1635285645355
6132,1132.0,2845.127500286476
6133,1133.0,354.9881685513101
6134,1134.0,2354.4092146365947
6135,1135.0,177.06089605927923
6136,1136.0,1943.4288033039657
6137,1137.0,3651.814549923603
6138,1138.0,923.6049885576494
6139,1139.0,3161.8744988364574
6140,1140.0,277.5520869395509
6141,1141.0,3595.7802094498797
6142,1142.0,1839.4495600953685
6143,1143.0,1197.393052001337
6144,1144.0,2240.648564198094
6145,1145.0,1024.794472568951
6146,1146.0,2755.1945667783443
6147,1147.0,162.41205382981207
6148,1148.0,609.7750518052003
6149,1149.0,200.31459200239487
6150,1150.0,1353.7357594644593
6151,1151.0,1851.5708726056519
6152,1152.0,2186.062709762827
6153,1153.0,3055.665393608084
6154,1154.0,1777.6866395681695
6155,1155.0,3888.53452928944
6156,1156.0,3429.862044402904
6157,1157.0,1344.4012484765758
6158,1158.0,1237.6063623731015
6159,1159.0,2605.8293481199153
6160,1160.0,3723.8271245664478
6161,1161.0,3954.7232801261466
6162,1162.0,1451.6172712211724
6163,1163.0,3178.9313126133657
6164,1164.0,465.89619367117166
6165,1165.0,705.999281583101
6166,1166.0,2566.241423630752
6167,1167.0,3678.1819933791394
6168,1168.0,3962.5554622068316
6169,1169.0,2283.7113410617126
6170,1170.0,1281.2390104374736
6171,1171.0,843.7956649928396
6172,1172.0,919.9388782236285
6173,1173.0,3873.586504020214
6174,1174.0,3050.4551960980525
6175,1175.0,3650.860338700799
6176,1176.0,2243.897133804863
6177,1177.0,976.7431888396832
6178,1178.0,1403.8961352886433
6179,1179.0,3774.576643793647
6180,1180.0,2767.868952778663
6181,1181.0,3840.882207352782
6182,1182.0,500.70006302214256
6183,1183.0,531.2151339612133
6184,1184.0,3258.445514362738
6185,1185.0,1313.5765930360994
6186,1186.0,1243.5973714484833
6187,1187.0,3902.6573078472256
6188,1188.0,2547.6840924326616
6189,1189.0,4051.6293449496143
6190,1190.0,641.1100831531326
6191,1191.0,3655.921574550538
6192,1192.0,3913.0685941241854
6193,1193.0,2486.490163357305
6194,1194.0,1517.6569705515917
6195,1195.0,1250.7515909639387
6196,1196.0,3205.0894836304014
6197,1197.0,2589.604241240002
6198,1198.0,1177.5602384481292
6199,1199.0,350.4369408198768
6200,1200.0,4109.356882366545
6201,1201.0,3461.0079965429177
6202,1202.0,1337.9580024001825
6203,1203.0,1134.0793962992038
6204,1204.0,229.0264300896397
6205,1205.0,3911.3583577485706
6206,1206.0,2120.1699497483337
6207,1207.0,3693.920798624622
6208,1208.0,2451.292704514795
6209,1209.0,1932.2872459169298
6210,1210.0,3151.717422895663
6211,1211.0,2042.2528984015767
6212,1212.0,1745.6896170620928
6213,1213.0,3501.256093733966
6214,1214.0,3487.7615860357487
6215,1215.0,1905.9340810790243
6216,1216.0,1096.6100348963653
6217,1217.0,1077.8757489812842
6218,1218.0,275.74112328628667
6219,1219.0,431.2442457527304
6220,1220.0,3513.8561379299476
6221,1221.0,3596.5309039357926
6222,1222.0,2404.285650076441
6223,1223.0,2249.069773426708
6224,1224.0,2522.140666484019
6225,1225.0,2245.729777301178
6226,1226.0,296.2665291423086
6227,1227.0,1752.983465441709
6228,1228.0,3679.2802641077433
6229,1229.0,314.8483095858719
6230,1230.0,3810.1977596755814
6231,1231.0,901.5806270605613
6232,1232.0,235.4604461525014
6233,1233.0,2378.527135230325
6234,1234.0,3811.728741237104
6235,1235.0,3023.433652370688
6236,1236.0,1447.7672432559323
6237,1237.0,1502.8154361165068
6238,1238.0,2852.6408330556606
6239,1239.0,342.1471620241091
6240,1240.0,3918.8878220867978
6241,1241.0,1872.393620780794
6242,1242.0,3584.738620198937
6243,1243.0,3165.360477276634
6244,1244.0,4026.2756842512536
6245,1245.0,3390.2747126370236
6246,1246.0,1513.2093037632544
6247,1247.0,940.7207948067266
6248,1248.0,730.7833510843568
6249,1249.0,478.3018588885179
6250,1250.0,3618.06332064381
6251,1251.0,3659.4956549795916
6252,1252.0,1645.2651998747317
6253,1253.0,3833.328854569184
6254,1254.0,2227.7399736999296
6255,1255.0,3282.1204403397082
6256,1256.0,848.6063307216241
6257,1257.0,271.00796828418106
6258,1258.0,1897.2810255338554
6259,1259.0,2896.8495113920326
6260,1260.0,3270.4863813892125
6261,1261.0,809.42605579007
6262,1262.0,1902.4982663374055
6263,1263.0,3701.7857400562043
6264,1264.0,2851.117254007439
6265,1265.0,3534.6621319526926
6266,1266.0,683.5353990007459
6267,1267.0,4119.4427747450945
6268,1268.0,1330.995462975566
6269,1269.0,1540.9461395702015
6270,1270.0,425.54817214143804
6271,1271.0,2333.6321402758094
6272,1272.0,3069.880775122582
6273,1273.0,2223.74475842622
6274,1274.0,2814.9851934699095
6275,1275.0,288.1630117102202
6276,1276.0,3793.0656618194344
6277,1277.0,1976.2161903463664
6278,1278.0,2406.935463250447
6279,1279.0,624.6117074710437
6280,1280.0,582.9534889651857
6281,1281.0,2242.075722398563
6282,1282.0,558.763296690086
6283,1283.0,583.515909568034
6284,1284.0,1719.677555577938
6285,1285.0,581.0607453171237
6286,1286.0,3165.5272540107367
6287,1287.0,2739.000890577014
6288,1288.0,3588.5315557797067
6289,1289.0,870.7848238415261
6290,1290.0,1139.9470959397263
6291,1291.0,3091.3459908061327
6292,1292.0,2201.369454495675
6293,1293.0,1295.0340386008575
6294,1294.0,4271.475916030551
